CLASS_CD	CLASS_COMMENT	SYSTEM_TYPE	CLASS_DTL_CD	DICT_NM	VIEW_ORDER	DEFAULT_FLG	CLASS_GRP_CD	CLASS_GRP_COMMENT	USE_FLG	DEFAULT_FLG	CLASS_GRP_CD	CLASS_GRP_COMMENT	USE_FLG	DEFAULT_FLG	CLASS_GRP_CD	CLASS_GRP_COMMENT	USE_FLG	DEFAULT_FLG
NIZOROE_PROCESS_ID	荷揃処理ID(共通)	lms	D3	運送業者（休日判定）	7	0												
NIZOROE_PROCESS_ID	荷揃処理ID(共通)	lms	D4	運送業者（大物重量物判定）	8	0												
NIZOROE_PROCESS_ID	荷揃処理ID(共通)	lms	D5	運送業者（保険品判定）	9	0												
NIZOROE_PROCESS_ID	荷揃処理ID(共通)	lms	D6	運送業者（沖縄空港便不可判定）	10	0												
NIZOROE_PROCESS_ID	荷揃処理ID(共通)	lms	D7	運送業者（配達不可地域判定）	11	0												
NIZOROE_PROCESS_ID	荷揃処理ID(共通)	lms	E1	荷揃番号再採番	12	0												
NIZOROE_PROCESS_ID_WMS	荷揃処理ID(WMS)	wms	A1	ロケーション在庫引当	1	0												
NIZOROE_PROCESS_ID_WMS	荷揃処理ID(WMS)	wms	B1	運送業者再決定	2	0												
NIZOROE_PROCESS_ID_WMS	荷揃処理ID(WMS)	wms	C1	ピッキングパターン決定	3	0												
NIZOROE_PROCESS_ID_WMS	荷揃処理ID(WMS)	wms	C2	ピッキングパターン決定（得意先別）	4	0												
NIZOROE_PROCESS_ID_WMS	荷揃処理ID(WMS)	wms	C3	ピッキングパターン決定（強制バラ）	5	0												
NIZOROE_PROCESS_ID_WMS	荷揃処理ID(WMS)	wms	D1	荷揃番号採番（ピックフロア）	6	0												
NIZOROE_PROCESS_ID_WMS	荷揃処理ID(WMS)	wms	D2	荷揃番号採番（FW10足）	7	0												
NIZOROE_PROCESS_ID_WMS	荷揃処理ID(WMS)	wms	E1	代表荷揃番号採番（得意先別）	8	0												
NIZOROE_PROCESS_ID_WMS	荷揃処理ID(WMS)	wms	E2	代表荷揃番号採番（出荷区分）	9	0												
NIZOROE_TIME	荷揃処理時間	lms	1	午前7時	1	0												
NIZOROE_TIME	荷揃処理時間	lms	2	午前10時	2	0												
NIZOROE_TIME	荷揃処理時間	lms	3	午前11時	3	0												
NIZOROE_TIME	荷揃処理時間	lms	4	午前12時	4	0												
NIZOROE_TIME	荷揃処理時間	lms	5	午後3時	5	0												
NIZOROE_TIME	荷揃処理時間	lms	6	午後4時	6	0												
NIZOROE_TYPE	荷揃区分(共通)	lms	1	出荷区分決定	1	0												
NIZOROE_TYPE	荷揃区分(共通)	lms	2	荷揃番号採番	2	0												
NIZOROE_TYPE	荷揃区分(共通)	lms	3	帳簿引手	3	0												
NIZOROE_TYPE	荷揃区分(共通)	lms	4	運送業者決定	4	0												
NIZOROE_TYPE	荷揃区分(共通)	lms	5	荷揃番号再採番	5	0												
NIZOROE_TYPE_WMS	荷揃区分(WMS)	wms	1	ロケーション在庫引当	1	0												
NIZOROE_TYPE_WMS	荷揃区分(WMS)	wms	2	運送業者再決定	2	0												
NIZOROE_TYPE_WMS	荷揃区分(WMS)	wms	3	ピッキングパターン決定	3	0												
NIZOROE_TYPE_WMS	荷揃区分(WMS)	wms	4	荷揃番号採番_WMS	4	0												
NIZOROE_TYPE_WMS	荷揃区分(WMS)	wms	5	代表荷揃番号採番	5	0												
NO_OKINAWA_FLIGHT_FLG	沖縄航空便不可フラグ	lms	0	使用しない	1	0												
NO_OKINAWA_FLIGHT_FLG	沖縄航空便不可フラグ	lms	1	使用する	2	0												
OCR_DATE_FORMAT	OCR日付形式	lms	1	YYYY/MM/DD	1	0												
OCR_DATE_FORMAT	OCR日付形式	lms	2	YY.MM.DD	2	0												
OUTPUT_LIST_TYPE	出力帳票種別	lms	BLDL5050	【通常分】出荷日別ﾋﾟｯｷﾝｸﾞ状況一覧表	1	0												
OUTPUT_MONTH	出力月	lms	1	1	1	0												
OUTPUT_MONTH	出力月	lms	2	2	2	0												
OUTPUT_MONTH	出力月	lms	3	3	3	0												
OUTPUT_MONTH	出力月	lms	4	4	4	0												
OUTPUT_MONTH	出力月	lms	5	5	5	0												
OUTPUT_MONTH	出力月	lms	6	6	6	0												
OUTPUT_MONTH	出力月	lms	7	7	7	0												
OUTPUT_MONTH	出力月	lms	8	8	8	0												
OUTPUT_MONTH	出力月	lms	9	9	9	0												
OUTPUT_MONTH	出力月	lms	10	10	10	0												
OUTPUT_MONTH	出力月	lms	11	11	11	0												
OUTPUT_MONTH	出力月	lms	12	12	12	0												
OUTPUT_STATUS	出力状況	lms	0	未出力	1	0												
OUTPUT_STATUS	出力状況	lms	1	出力済	2	0												
OUTPUT_STATUS	出力状況	lms	2	全て	3	0												
PAYMENT_TYPE_CD	決済区分	lms	1	銀行振込 	1	0												
PAYMENT_TYPE_CD	決済区分	lms	2	代金引換 	2	0												
PAYMENT_TYPE_CD	決済区分	lms	3	ペイジー 	3	0												
PAYMENT_TYPE_CD	決済区分	lms	4	モバイルSuica 	4	0												
PAYMENT_TYPE_CD	決済区分	lms	6	YPOINT利用 	5	0												
PAYMENT_TYPE_CD	決済区分	lms	7	クレジットカード 	6	0												
PAYMENT_TYPE_CD	決済区分	lms	8	前払い(コンビニ銀行郵便局) 	7	0												
PAYMENT_TYPE_CD	決済区分	lms	A	後払い(コンビニ銀行郵便局与信3万?) 	8	0												
PAYMENT_TYPE_CD	決済区分	lms	B	後払い(コンビニ銀行郵便局与信10万?) 	9	0												
PAYMENT_TYPE_CD	決済区分	lms	D	電子マネー 	10	0												
PAYMENT_TYPE_CD	決済区分	lms	E	まとめてau支払い 	11	0												
PAYMENT_TYPE_CD	決済区分	lms	F	ドコモケータイ払い 	12	0												
PAYMENT_TYPE_CD	決済区分	lms	G	銀行ネット決済 )、出荷の際の納品書に印字する決済方法	13	0												
PAYMENT_TYPE_CD	決済区分	lms	H	簡易請求書決済	14	0												
PAYMENT_TYPE_CD	決済区分	lms	I	ＳＢケータイ払い	15	0												
PAYMENT_TYPE_CD	決済区分	lms	J	全額ａｕポイント支払	16	0												
PAYMENT_TYPE_CD	決済区分	lms	K	キャリア決済	17	0												
PAYMENT_TYPE_CD	決済区分	lms	Q	ＰａｙＰａｙ	18	0												
PICKING_PATTERN_CD	ピッキングパターンCD	lms	1	オーダーピッキング	1	0												
PICKING_PATTERN_CD	ピッキングパターンCD	lms	2	トータルピッキング	2	0												
PICKING_PATTERN_CD	ピッキングパターンCD	lms	3	ケースピッキング	3	0												
PREFECTURE	都道府県	lms	01	北海道	1	0												
PREFECTURE	都道府県	lms	02	青森県	2	0												
PREFECTURE	都道府県	lms	03	岩手県	3	0												
PREFECTURE	都道府県	lms	04	宮城県	4	0												
PREFECTURE	都道府県	lms	05	秋田県	5	0												
PREFECTURE	都道府県	lms	06	山形県	6	0												
PREFECTURE	都道府県	lms	07	福島県	7	0												
PREFECTURE	都道府県	lms	08	茨城県	8	0												
PREFECTURE	都道府県	lms	09	栃木県	9	0												
PREFECTURE	都道府県	lms	10	群馬県	10	0												
PREFECTURE	都道府県	lms	11	埼玉県	11	0												
PREFECTURE	都道府県	lms	12	千葉県	12	0												
PREFECTURE	都道府県	lms	13	東京都	13	0												
PREFECTURE	都道府県	lms	14	神奈川県	14	0												
PREFECTURE	都道府県	lms	15	新潟県	15	0												
PREFECTURE	都道府県	lms	16	富山県	16	0												
PREFECTURE	都道府県	lms	17	石川県	17	0												
PREFECTURE	都道府県	lms	18	福井県	18	0												
PREFECTURE	都道府県	lms	19	山梨県	19	0												
PREFECTURE	都道府県	lms	20	長野県	20	0												
PREFECTURE	都道府県	lms	21	岐阜県	21	0												
PREFECTURE	都道府県	lms	22	静岡県	22	0												
PREFECTURE	都道府県	lms	23	愛知県	23	0												
PREFECTURE	都道府県	lms	24	三重県	24	0												
PREFECTURE	都道府県	lms	25	滋賀県	25	0												
PREFECTURE	都道府県	lms	26	京都府	26	0												
PREFECTURE	都道府県	lms	27	大阪府	27	0												
PREFECTURE	都道府県	lms	28	兵庫県	28	0												
PREFECTURE	都道府県	lms	29	奈良県	29	0												
PREFECTURE	都道府県	lms	30	和歌山県	30	0												
PREFECTURE	都道府県	lms	31	鳥取県	31	0												
PREFECTURE	都道府県	lms	32	島根県	32	0												
PREFECTURE	都道府県	lms	33	岡山県	33	0												
PREFECTURE	都道府県	lms	34	広島県	34	0												
PREFECTURE	都道府県	lms	35	山口県	35	0												
PREFECTURE	都道府県	lms	36	徳島県	36	0												
PREFECTURE	都道府県	lms	37	香川県	37	0												
PREFECTURE	都道府県	lms	38	愛媛県	38	0												
PREFECTURE	都道府県	lms	39	高知県	39	0												
PREFECTURE	都道府県	lms	40	福岡県	40	0												
PREFECTURE	都道府県	lms	41	佐賀県	41	0												
PREFECTURE	都道府県	lms	42	長崎県	42	0												
PREFECTURE	都道府県	lms	43	熊本県	43	0												
PREFECTURE	都道府県	lms	44	大分県	44	0												
PREFECTURE	都道府県	lms	45	宮崎県	45	0												
PREFECTURE	都道府県	lms	46	鹿児島県	46	0												
PREFECTURE	都道府県	lms	47	沖縄県	47	0												
PREFECTURE	都道府県	lms	99	その他	48	0												
PRICE_DIFF_HIDDEN	差異金額非表示	lms	01	差異金額を非表示	1	0												
PROD_DT_MANAG_FLG	製造日管理フラグ	lms	0	使用しない	1	0												
PROD_DT_MANAG_FLG	製造日管理フラグ	lms	1	使用する	2	0												
PROD_DT_SPLIT_TYPE_CD	製造日割れ区分	lms	0	対象外	1	0												
PROD_DT_SPLIT_TYPE_CD	製造日割れ区分	lms	1	確認対象	2	0												
PROD_DT_SPLIT_TYPE_CD	製造日割れ区分	lms	3	禁止対象	3	0												
PROD_DT_UNMATCH_TYPE_CD	製造日不一致区分	lms	0	対象外	1	0												
PROD_DT_UNMATCH_TYPE_CD	製造日不一致区分	lms	1	確認対象	2	0												
PROD_DT_UNMATCH_TYPE_CD	製造日不一致区分	lms	3	禁止対象	3	0												
PRODUCT_CATEGORY_CONVERT_CLS	品種変換区分	lms	10	1	1	0												
PRODUCT_CATEGORY_CONVERT_CLS	品種変換区分	lms	20	1	2	0												
PRODUCT_CATEGORY_CONVERT_CLS	品種変換区分	lms	30	2	3	0												
PRODUCT_CATEGORY_CONVERT_CLS	品種変換区分	lms	40	3	4	0												
PRODUCT_CATEGORY_CONVERT_CLS	品種変換区分	lms	45	4	5	0												
PRODUCT_CATEGORY_CONVERT_CLS	品種変換区分	lms	50	5	6	0												
PRODUCT_CATEGORY_CONVERT_CLS	品種変換区分	lms	60	6	7	0												
PRODUCT_CATEGORY_CONVERT_CLS	品種変換区分	lms	70	7	8	0												
PRODUCT_CATEGORY_PLANT	品種区分変換	lms	01	P135	1	0												
PRODUCT_CATEGORY_PLANT	品種区分変換	lms	02	P161	2	0												
PRODUCT_CATEGORY_PLANT	品種区分変換	lms	03	P801	3	0												
PRODUCT_CATEGORY_PLANT	品種区分変換	lms	04	P900	4	0												
PRODUCT_CATEGORY_TYPE	品種区分	lms	01	FW	1	0												
PRODUCT_CATEGORY_TYPE	品種区分	lms	02	SH	2	0												
PRODUCT_CATEGORY_TYPE	品種区分	lms	03	UN	3	0												
PRODUCT_CATEGORY_TYPE	品種区分	lms	04	HM	4	0												
PRODUCT_CATEGORY_TYPE	品種区分	lms	05	DS	5	0												
PRODUCT_CATEGORY_TYPE	品種区分	lms	06	CS	6	0												
PRODUCT_CATEGORY_TYPE	品種区分	lms	07	MD	7	0												
PRODUCT_STORE_STATUS	商品別入庫ステータス	lms	01	入荷済	1	0												
PRODUCT_STORE_STATUS	商品別入庫ステータス	lms	02	格納済	2	0												
PRODUCT_UNIT_CLS	商品単位	lms	0	全て	1	0												
PRODUCT_UNIT_CLS	商品単位	lms	1	ケース	2	0												
PRODUCT_UNIT_CLS	商品単位	lms	2	バラ	3	0												
RECEIVE_REASON	入荷発生事由	lms	1	発注入荷	1	0												
RECEIVE_REASON	入荷発生事由	lms	2	返品入荷	2	0												
RECEIVE_REASON	入荷発生事由	lms	3	振替入荷	3	0												
RECEIVE_REASON	入荷発生事由	lms	4	加工入荷	4	0												
RECEIVE_REASON	入荷発生事由	lms	5	転送入荷	5	0												
RECEIVE_REASON	入荷発生事由	lms	6	預り品入荷	6	0												
RECEIVE_REASON_CONVERT	入荷発生事由変換	lms	1	01	1	0												
RECEIVE_REASON_CONVERT	入荷発生事由変換	lms	2	02	2	0												
RECEIVE_REASON_CONVERT	入荷発生事由変換	lms	3	03	3	0												
RECEIVE_REASON_CONVERT	入荷発生事由変換	lms	4	04	4	0												
RECEIVE_REASON_CONVERT	入荷発生事由変換	lms	5	05	5	0												
RECEIVE_REASON_CONVERT	入荷発生事由変換	lms	6	06	6	0												
RECEIVE_REASON_DEPOSIT_RECEIVE	入荷発生事由_預り品入荷	lms	6	預り品入荷	1	0												
RECEIVE_STATUS_01	入荷ステータス_未入荷	lms	01	未入荷	1	0												
RECOMMEND_LOCATION_TYPE_CD	推奨ロケーション区分	lms	1	マスタ設定値	1	0												
RECOMMEND_LOCATION_TYPE_CD	推奨ロケーション区分	lms	2	前回ロケ	2	0												
RELATED_PRODUCTS	関連商品	lms	01	FW関連商品	1	0												
RELATED_PRODUCTS	関連商品	lms	02	SH関連商品	2	0												
RELATED_PRODUCTS	関連商品	lms	03	UN関連商品	3	0												
RELATED_PRODUCTS	関連商品	lms	04	HM関連商品	4	0												
REMAIN_FLG	残数有フラグ	lms	0	残数無	1	0												
REMAIN_FLG	残数有フラグ	lms	1	残数有	2	0												
REPLENISH_SHAPE	補充荷姿	lms	1	バラ	1	0												
REPLENISH_SHAPE	補充荷姿	lms	2	ケース	2	0												
SAMPLE_CLS	サンプル区分	lms	1	サンプル品	1	0												
SEARCH_REFERENCE_DT	検索基準日	lms	0	出荷指示日	1	0												
SEARCH_REFERENCE_DT	検索基準日	lms	1	作業日	2	0												
SEARCH_REFERENCE_DT	検索基準日	lms	2	出荷日	3	0												
SERIAL_MANAG_FLG	シリアル管理フラグ	lms	0	使用しない	1	0												
SERIAL_MANAG_FLG	シリアル管理フラグ	lms	1	使用する	2	0												
SHAPE_GRP_TYPE_CD	荷姿グループ区分	lms	1	通常	1	0												
SHAPE_GRP_TYPE_CD	荷姿グループ区分	lms	2	バラのみ	2	0												
SHARED_PRODUCT_TYPE_CD	共有商品   	lms	Y	共有商品	1	0												
SHIPPING_INSPECTION_HIDDEN	出荷検品済非表示	lms	0	出荷検品済を表示	1	0												
SHIPPING_INSPECTION_HIDDEN	出荷検品済非表示	lms	1	出荷検品済を非表示	2	0												
SHIPPING_INSPECTION_STATUS	出荷検品ステータス	lms	01	出荷未検品	1	0												
SHIPPING_INSPECTION_STATUS	出荷検品ステータス	lms	02	出荷検品一部完了	2	0												
SHIPPING_INSPECTION_STATUS	出荷検品ステータス	lms	03	出荷検品完了	3	0												
SHIPPING_PROCESS_TYPE	出荷処理区分	lms	1	通常出荷	1	0												
SHIPPING_PROCESS_TYPE	出荷処理区分	lms	2	緊急出荷	2	0												
SHIPPING_PROCESS_TYPE	出荷処理区分	lms	3	商品振替渡し	3	0												
SHIPPING_PROCESS_TYPE	出荷処理区分	lms	4	加工渡し	4	0												
SHIPPING_PROCESS_TYPE	出荷処理区分	lms	5	転送出荷	5	0												
SHIPPING_PROGRESS	出荷進捗ステータス	lms	01	未出荷	1	0												
SHIPPING_PROGRESS	出荷進捗ステータス	lms	02	出荷済	2	0												
SHIPPING_REASON	出荷発生事由	lms	1	通常　	1	0												
SHIPPING_REASON	出荷発生事由	lms	2	緊急	2	0												
SHIPPING_REASON	出荷発生事由	lms	3	商品振替渡し	3	0												
SHIPPING_REASON	出荷発生事由	lms	4	加工渡し	4	0												
SHIPPING_REASON	出荷発生事由	lms	5	転送出荷	5	0												
SHIPPING_REASON_CONVERT	出荷発生事由変換	lms	1	11	1	0												
SHIPPING_REASON_CONVERT	出荷発生事由変換	lms	2	XX	2	0												
SHIPPING_REASON_CONVERT	出荷発生事由変換	lms	3	XX	3	0												
SHIPPING_REASON_CONVERT	出荷発生事由変換	lms	4	XX	4	0												
SHIPPING_REASON_CONVERT	出荷発生事由変換	lms	5	XX	5	0												
SHIPPING_SLIP_TYPE	出荷帳票発行区分	lms	01	バラ荷揃表	1	0												
SHIPPING_SLIP_TYPE	出荷帳票発行区分	lms	02	ケース荷揃表	2	0												
SHIPPING_SLIP_TYPE	出荷帳票発行区分	lms	03	バラトータル荷揃表(戸配)	3	0												
SHIPPING_SLIP_TYPE	出荷帳票発行区分	lms	04	ケース荷揃表(戸配)	4	0												
SHIPPING_SLIP_TYPE	出荷帳票発行区分	lms	05	バラトータル荷揃表	5	0												
SHIPPING_SLIP_TYPE	出荷帳票発行区分	lms	06	摘み取りリスト	6	0												
SHIPPING_SLIP_TYPE	出荷帳票発行区分	lms	07	納品書	7	0												
SHIPPING_SLIP_TYPE	出荷帳票発行区分	lms	08	荷札	8	0												
SHIPPING_SLIP_TYPE	出荷帳票発行区分	lms	09	一体型伝票(荷札、納品書)	9	0												
SHIPPING_SLIP_TYPE	出荷帳票発行区分	lms	10	梱包明細	10	0												
SHIPPING_SLIP_TYPE	出荷帳票発行区分	lms	11	個別貼り付けラベル	11	0												
SHIPPING_SLIP_TYPE	出荷帳票発行区分	lms	12	個人別支給明細	12	0												
SHIPPING_TYPE	出荷区分	lms	01	直送	1	0												
SHIPPING_TYPE	出荷区分	lms	02	戸配	2	0												
SHIPPING_TYPE	出荷区分	lms	03	店送り	3	0												
SHIPPING_WORK_TYPE	出荷作業区分	lms	01	ピッキング	1	0												
SHIPPING_WORK_TYPE	出荷作業区分	lms	02	出荷検品	2	0												
SHIPPING_WORK_TYPE	出荷作業区分	lms	03	棚卸	3	0												
SLIP_TYPE2	伝票種別	lms	P	購買発注伝票（発注伝票タイプがZNB(標準購買発注)、ZUB(在庫転送オーダー)）	1	0												
SLIP_TYPE2	伝票種別	lms	D1	出荷伝票（出荷伝票タイプがZCJ2(得意先返品))	2	0												
SLIP_TYPE2	伝票種別	lms	D2	出荷伝票（出荷伝票タイプがZCJ5(在庫転送(返品))、ZCJ6(在庫転送(会社間返品)))	3	0												
SLIP_TYPE2	伝票種別	lms	D3	仕入返品用（入庫予定では未使用）	4	0												
SLIP_TYPE2	伝票種別	lms	D4	出荷伝票（受注伝票タイプがZBH2(預かり品入荷)の受注伝票を参照して登録された出荷伝票)	5	0												
SPARE_TYPE_CD	予備区分	lms	Y	XXXX	1	0												
SPECIFIED_NUM_OF_SHOES	指定足数	lms	10	運送業者再決定FW足数上限値	1	0												
SPLIT_DELIVERY_TYPE_CD	分納区分	lms	1	不可	1	0												
SPLIT_DELIVERY_TYPE_CD	分納区分	lms	0	可	2	0												
STOCK_DIFFERENCE	在庫差異	lms	0	差異無	1	0												
STOCK_DIFFERENCE	在庫差異	lms	1	差異有	2	0												
STOCK_DISPLAY_TYPE	在庫表示内容	lms	0	商品順(日報なし)	1	0												
STOCK_DISPLAY_TYPE	在庫表示内容	lms	1	商品順(日報あり)	2	0												
STOCK_DISPLAY_TYPE	在庫表示内容	lms	2	ロケーション順(日報なし)	3	0												
STOCK_DISPLAY_TYPE	在庫表示内容	lms	3	ロケーション順(日報あり)	4	0												
STOCK_EXIST	他ロケ在庫ありを表示	lms	1	在庫ありのみ	1	0												
STOCK_PROCESS_TYPE	在庫処理区分	lms	01	通常入荷	2	0												
STOCK_PROCESS_TYPE	在庫処理区分	lms	02	返品入荷	3	0												
STOCK_PROCESS_TYPE	在庫処理区分	lms	11	通常出荷	4	0												
STOCK_PROCESS_TYPE	在庫処理区分	lms	12	返品出荷	5	0												
STOCK_PROCESS_TYPE	在庫処理区分	lms	21	移動	6	0												
STOCK_PROCESS_TYPE	在庫処理区分	lms	23	調整(－)	7	0												
STOCK_PROCESS_TYPE	在庫処理区分	lms	24	調整(＋)	8	0												
STOCK_PROCESS_TYPE	在庫処理区分	lms	25	入庫格納	9	0												
STOCK_PROCESS_TYPE	在庫処理区分	lms	27	入庫No分割	10	0												
STOCK_PROCESS_TYPE	在庫処理区分	lms	29	強制移動	11	0												
STOCK_PROCESS_TYPE	在庫処理区分	lms	30	セット組指示	12	0												
STOCK_PROCESS_TYPE	在庫処理区分	lms	31	セット解除指示	13	0												
STOCK_PROCESS_TYPE	在庫処理区分	lms	32	定期補充	14	0												
STOCK_PROCESS_TYPE	在庫処理区分	lms	33	緊急補充他	15	0												
STOCK_REF_CLS	フロア基準在庫／ロケ基準在庫	lms	1	フロア基準在庫	1	0												
STOCK_REF_CLS	フロア基準在庫／ロケ基準在庫	lms	2	ロケ基準在庫	2	0												
STOCK_TAKING_STATUS	棚卸進捗状況	lms	10	作業中	1	0												
STOCK_TAKING_STATUS	棚卸進捗状況	lms	20	確定済	2	0												
STOCK_TAKING_STATUS	棚卸進捗状況	lms	30	実績送信済	3	0												
STOCK_ZERO_DISPLAY	在庫数０表示	lms	0	0表示	1	0												
STOCK_ZERO_DISPLAY	在庫数０表示	lms	1	0非表示	2	0												
SUPPLIES_VARIETY_FLG	用品	lms	1	特定品種	1	0												
TARGET_BASE	対象拠点	lms	1	00002000	1	0												
TARGET_BASE	対象拠点	lms	2	00002300	2	0												
TARGET_BASE	対象拠点	lms	3	00002100	3	0												
TARGET_BASE	対象拠点	lms	4	00002700	4	0												
TARGET_BASE	対象拠点	lms	5	00002200	5	0												
TARGET_BASE	対象拠点	lms	6	00002600	6	0												
TARGET_ITEM_CD	対象商品	lms	1	XXXX	1	0												
TARGET_ITEM_CD	対象商品	lms	2	XXXX	2	0												
TARGET_KOGUCHI_CD	対象戸口契約先	lms	BLDL3390	XXXX	1	0												
TARGET_SALES_CD	対象販売組織	lms	BLDL3390	XXXX	1	0												
TARGET_SALES_CD	対象販売組織	lms	BLDL3350	0090	2	0												
UNIT_CLS	単位区分	lms	01	バラ	1	0												
UNIT_CLS	単位区分	lms	02	ケース	2	0												
URGENT_SHIPPING_TIME_ZONE	緊急出荷時間帯	lms	0	12:30	1	0												
URGENT_SHIPPING_TIME_ZONE	緊急出荷時間帯	lms	1	15:00	2	0												
WORK_TYPE	作業区分	lms	1	出荷	1	0												
WORK_TYPE	作業区分	lms	2	良品返却	2	0												
WORK_TYPE	作業区分	lms	3	廃棄返却	3	0												
RECEIVE_LABEL_FLG	入荷ラベル使用フラグ	wms	0	未使用	1	0												
RECEIVE_LABEL_FLG	入荷ラベル使用フラグ	wms	1	使用	2	0												
RECEIVE_DT_UNMATCH_FLG	入荷日差異有	lms	0	入荷日差異無のみ表示	1	0												
RECEIVE_DT_UNMATCH_FLG	入荷日差異有	lms	1	入荷日差異有のみ表示	2	0												
PRINT_FLG	発行状況	lms	0	未発行	1	0												
PRINT_FLG	発行状況	lms	1	発行済	2	0												
RECEIVE_REMAIN_FLG	入荷残数有	lms	0	残数無のみ表示	1	0												
RECEIVE_REMAIN_FLG	入荷残数有	lms	1	残数有のみ表示	2	0												
SHIPPING_PICKED_HIDDEN	ピッキング済非表示	lms	1	ピッキング済を非表示	1	0												
CARRIER_DATA_OUT_FLG	運送業者データ出力フラグ	lms	0	未出力	1	0												
CARRIER_DATA_OUT_FLG	運送業者データ出力フラグ	lms	1	出力済	2	0												
PLL_OUT_FLG	梱包明細出力フラグ	lms	0	未出力	1	0												
PLL_OUT_FLG	梱包明細出力フラグ	lms	1	出力済	2	0												
DEPOSITOR_CLS	所有者	wms	P135	ＦＷ統括部	1	0												
DEPOSITOR_CLS	所有者	wms	P161	ヘルメット統括部	2	0												
DEPOSITOR_CLS	所有者	wms	P801	エムシーアパレル株式会社	3	0												
DEPOSITOR_CLS	所有者	wms	P900	ミドリ安全用品株式会社	4	0												
DEPOSITOR_CLS	所有者	wms	9999	預り品	5	0												
RPL_OUT_FLG	入荷予定リスト出力フラグ	lms	0	未発行	1	0												
RPL_OUT_FLG	入荷予定リスト出力フラグ	lms	1	発行済	2	0												
RECORD_SEND_FLG	実績送信フラグ	lms	0	未送信	1	0												
RECORD_SEND_FLG	実績送信フラグ	lms	1	送信済	2	0												
HAND_OVER_HIDDEN	引き渡し済非表示	lms	1	引き渡し前のみ表示	1	0												
EXTERNAL_WAREHOUSE_FLG	外部倉庫フラグ	lms	0	通常倉庫	1	0												
EXTERNAL_WAREHOUSE_FLG	外部倉庫フラグ	lms	1	外部倉庫	2	0												
STANDARD_PLANT_CLS	通常品プラント	wms	P135	ＦＷ統括部	1	0												
STANDARD_PLANT_CLS	通常品プラント	wms	P161	ヘルメット統括部	2	0												
STANDARD_PLANT_CLS	通常品プラント	wms	P801	エムシーアパレル株式会社	3	0												
STANDARD_PLANT_CLS	通常品プラント	wms	P900	ミドリ安全用品株式会社	4	0												
LARGE_ITEM_HADLING_FLG	大物取扱フラグ	wms	0	使用しない	1	0												
LARGE_ITEM_HADLING_FLG	大物取扱フラグ	wms	1	使用する	2	0												
HOLIDAY_CARRIER_FLG	休日振替運送業者フラグ	wms	0	対象外	1	0												
HOLIDAY_CARRIER_FLG	休日振替運送業者フラグ	wms	1	対象	2	0												
OKINAWA_FLIGHT_FLG	沖縄航空便振替フラグ	wms	0	対象外	1	0												
OKINAWA_FLIGHT_FLG	沖縄航空便振替フラグ	wms	1	対象	2	0												
BASE_DEFAULT_CARRIER_FLG	拠点デフォルト運送業者フラグ	wms	0	対象外	1	0												
BASE_DEFAULT_CARRIER_FLG	拠点デフォルト運送業者フラグ	wms	1	対象	2	0												
SLIP_TYPE_CD	受渡表区分	wms	0	対象外	1	0												
SLIP_TYPE_CD	受渡表区分	wms	1	対象	2	0												
PROPER_FLG	正規フラグ	wms	0	対象外	1	0												
PROPER_FLG	正規フラグ	wms	1	対象	2	0												
CDL_OUT_FLG	運送業者引き渡し票出力フラ	lms	0	未発行	1	0												
CDL_OUT_FLG	運送業者引き渡し票出力フラ	lms	1	発行済	2	0												
ERROR_NUM	エラー件数	wms	20	20	1	0												
